47004,1290538, 61069286624, 20325379
47204,1294243, 61349263917, 20387467
47404,1297941, 61636015176, 20450939
47604,1301629, 61916410831, 20512909
47804,1305366, 62200150764, 20575523
48004,1309079, 62483686885, 20637997
48205,1312814, 62766733530, 20700269
48405,1316547, 63050980603, 20762711
48605,1320191, 63335062597, 20825023
48805,1323896, 63617578720, 20886893
49005,1327557, 63903222239, 20949367
49205,1331247, 64185854514, 21011083
49405,1334952, 64471141529, 21073289
49605,1338594, 64755426259, 21135173
49805,1342264, 65041370438, 21197353
50005,1345874, 65325382649, 21259009
50205,1349497, 65603842935, 21319373
50405,1353001, 65877196780, 21378547
50605,1356565, 66156632646, 21438953
50805,1360156, 66432197131, 21498439
51005,1363718, 66715097877, 21559423
51205,1367252, 66991443788, 21618899
51405,1370883, 67276401464, 21680167
51605,1374422, 67553463137, 21739643
51805,1377987, 67832744803, 21799513
52005,1381578, 68116428381, 21860243
52205,1385154, 68397634516, 21920359
52405,1388650, 68672738188, 21979091
52605,1392239, 68953963445, 22039049
52805,1395810, 69242463299, 22100473
53005,1399386, 69529621520, 22161527
53205,1402817, 69806016658, 22220213
53405,1406318, 70086834960, 22279759
53605,1409891, 70371468005, 22339981
53805,1413455, 70659288699, 22400899
54005,1416976, 70944239265, 22461077
54205,1420431, 71221325687, 22519489
54405,1423921, 71497913023, 22577773
54605,1427441, 71778691718, 22636841
54805,1430863, 72056202448, 22695143
55005,1434389, 72338876946, 22754453
55205,1437822, 72619140674, 22813181
55405,1441314, 72900539788, 22872053
55605,1444824, 73183509083, 22931189
55805,1448374, 73473660577, 22991753
56005,1451908, 73756139199, 23050663
56205,1455420, 74044467233, 23110691
56405,1458932, 74327934043, 23169631
56605,1462415, 74618085116, 23229883
56805,1465941, 74903044274, 23288977
57005,1469478, 75192616416, 23348959
57206,1472952, 75479203512, 23408243
57406,1476484, 75767732498, 23467853
57606,1479965, 76056172249, 23527369
57806,1483472, 76346153399, 23587127
58006,1486960, 76632378965, 23646023
58206,1490456, 76920441187, 23705237
58406,1493957, 77212577397, 23765213
58606,1497404, 77497440239, 23823637
58806,1500826, 77785398501, 23882609
59006,1504325, 78072235179, 23941279
59206,1507784, 78360525651, 24000143
59406,1511216, 78644766343, 24058171
59606,1514660, 78933056889, 24116923
59806,1518053, 79216084795, 24174529
